anime_id,name,genre,type,episodes,rating_x,members,user_id,rating_y
16636,Kotoura-san: Haruka no Heya,"Comedy, School",ONA,6,6.01,9641,27364,-1
15133,Aoi Sekai no Chuushin de,"Action, Adventure, Ecchi, Fantasy, Parody, Shounen",Special,3,6.0,25693,27364,-1
31318,Comet Lucifer,"Action, Adventure, Fantasy, Mecha",TV,12,6.0,66659,27364,-1
8241,Rio: Rainbow Gate!,"Comedy, Ecchi, Game",TV,13,6.0,22396,27364,7
11763,Sekai de Ichiban Tsuyoku Naritai!,"Action, Ecchi, Sports",TV,12,6.0,26513,27364,-1
9393,T.P. Sakura: Time Paladin Sakura,"Action, Magic",OVA,2,6.0,2784,27364,-1
982,Cosplay Complex,"Comedy, Ecchi, Parody, School",OVA,3,5.99,8706,27364,5
5501,Gun x Sword-san,"Action, Dementia, Parody",Special,13,5.99,2168,27364,-1
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,"Comedy, Drama, Harem, Romance, School",TV,13,5.99,3334,27364,8
18419,Boku no Imouto wa &quot;Osaka Okan&quot;: Uchi no Oniichan wa Tokyo Rule,Comedy,Special,1,5.98,2297,27364,-1
9205,Kaichuu!,"Comedy, Seinen, Sports",ONA,4,5.98,6941,27364,-1
11715,Kamisama Dolls Specials,Comedy,Special,6,5.98,4985,27364,-1
12237,Koi-ken!: Watashitachi Anime ni Nacchatta!,"Ecchi, Music",ONA,12,5.98,3384,27364,-1
10519,Mahou Shoujo Sonico★Magica,"Music, Parody",ONA,1,5.98,13266,27364,-1
1790,Tactical Roar Special,"Action, Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,5.98,1252,27364,-1
1223,Ame to Shoujo to Watashi no Tegami,Shoujo,ONA,1,5.97,6686,27364,7
22295,Juuza Engi: Engetsu Sangokuden - Gaiden Youzhou Genya,"Fantasy, Historical, Romance, Shoujo",OVA,1,5.97,2147,27364,-1
2910,Koi Koi 7 Specials,"Comedy, Ecchi",Special,7,5.97,1623,27364,8
16405,Boku no Imouto wa &quot;Osaka Okan&quot;,Comedy,TV,12,5.96,12917,27364,-1
19187,Fake Doll,Music,Music,1,5.96,893,27364,-1
33905,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,Music,ONA,1,5.97,578,27364,-1
668,Koi Koi 7,"Comedy, Harem, Romance",TV,13,5.96,10399,27364,7
9167,Shukufuku no Campanella Specials,Ecchi,Special,6,5.96,2817,27364,-1
23781,Blade &amp; Soul Specials,Comedy,Special,7,5.95,5167,27364,-1
23229,Meshimase Lodoss-tou Senki: Sorette Oishii no?,Comedy,TV,13,5.94,1187,27364,-1
29834,Moshidora Recap,"Drama, Sports",Special,1,5.94,251,27364,-1
33105,"Wake Up, Girl Zoo! Miyagi PR de Go!",Comedy,Special,1,5.94,283,27364,-1
1685,Duel Masters,"Action, Adventure, Comedy, Shounen",TV,26,5.92,13012,27364,6
31143,Onsen Yousei Hakone-chan,"Comedy, Seinen, Slice of Life",TV,13,5.92,18498,27364,-1
786,Pugyuru,"Comedy, Fantasy, School",TV,13,5.92,2513,27364,-1
16319,Asako Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",OVA,2,5.91,2619,27364,-1
6787,Goulart Knights: Evoked the Beginning Black,"Action, Drama, Fantasy, Shoujo, Supernatural",OVA,1,5.91,8002,27364,8
983,Cosplay Complex: Extra Identification,Comedy,OVA,1,5.9,2145,27364,5
2525,Kekkou Kamen,"Comedy, Ecchi",OVA,4,5.9,2344,27364,7
8619,Ladies versus Butlers! Tokuten Disc Music Clip,"Ecchi, Music",Special,1,5.9,5676,27364,8
26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",TV,12,5.91,19761,27364,-1
574,Rean no Tsubasa,"Fantasy, Mecha, Sci-Fi",ONA,6,5.89,2228,27364,-1
15391,Kagaku na Yatsura,"Comedy, Ecchi, Romance, School, Sci-Fi, Seinen",OVA,1,5.88,10812,27364,-1
1692,_Summer,"Drama, Harem, Romance",OVA,2,5.88,7051,27364,7
21773,Sugar*Soldier,Shoujo,Special,3,5.87,6738,27364,-1
30091,Chaos Dragon: Sekiryuu Seneki,"Action, Fantasy, Supernatural",TV,12,5.86,62257,27364,-1
1992,Chou Kousoku Gran Doll,"Action, Comedy, Mecha, School",OVA,3,5.86,837,27364,-1
3328,School Days: Magical Heart Kokoro-chan,"Comedy, Ecchi, Magic",OVA,1,5.86,28812,27364,6
17267,Futari wa Milky Holmes,"Comedy, Mystery, Super Power",TV,12,5.85,6303,27364,-1
10958,High Score,"Comedy, Shoujo",TV,8,5.85,4894,27364,-1
1271,Kyoukasho ni Nai!,"Comedy, Ecchi",OVA,2,5.85,2237,27364,7
21421,Mahou Shoujo Taisen,Magic,TV,26,5.85,12783,27364,-1
16169,Choboraunyopomi Gekijou Ai Mai Mii,"Comedy, Slice of Life",TV,13,5.83,16846,27364,-1
4718,AIKa: Special Trial,Ecchi,Special,1,5.83,4116,27364,6
281,Akane Maniax,"Comedy, Mecha, Romance",OVA,3,5.83,13988,27364,6
3625,Battle Royal High School,"Action, Horror, Martial Arts, Super Power, Supernatural",OVA,1,5.83,2899,27364,-1
21427,Minna Atsumare! Falcom Gakuen,"Comedy, Parody, School, Seinen",TV,13,5.83,3175,27364,-1
21821,Fuuun Ishin Dai☆Shogun,"Action, Historical, Mecha",TV,12,5.82,15758,27364,-1
1183,Variable Geo,"Action, Ecchi, Martial Arts, Shounen, Super Power",OVA,3,5.82,1999,27364,8
1442,Alexander Senki,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",TV,13,5.81,4014,27364,6
16936,Boku no Imouto wa &quot;Osaka Okan&quot;: Haishin Gentei Osaka Okan.,Comedy,ONA,1,5.81,2738,27364,-1
695,Canvas: Sepia-iro no Motif,"Comedy, Romance, Slice of Life",OVA,2,5.81,5464,27364,7
25943,Hacka Doll,Fantasy,Special,2,5.81,2961,27364,-1
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",ONA,1,5.81,241,27364,-1
1058,Kidou Shinsengumi Moeyo Ken,"Adventure, Comedy, Historical",OVA,4,5.81,1114,27364,-1
625,Moekan The Animation,"Comedy, Romance",OVA,3,5.81,1859,27364,-1
1411,VS Knight Lamune &amp; 40 Fresh,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,6,5.81,1381,27364,-1
21267,Go! Go! 575,Slice of Life,TV,4,5.8,7755,27364,-1
7453,AIKa Zero Picture Drama,Ecchi,Special,3,5.79,2554,27364,6
9741,Nana to Kaoru,"Comedy, Ecchi, Romance, Seinen",OVA,1,5.79,12919,27364,-1
816,Nanako Kaitai Shinsho,"Comedy, Mecha, Military, Sci-Fi",OVA,6,5.79,6733,27364,7
991,Usagi-chan de Cue!!,"Action, Comedy, Ecchi, Magic, Romance",OVA,3,5.79,3276,27364,6
13141,Shibainuko-san,Comedy,TV,26,5.78,6204,27364,-1
8643,Asatte Dance,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,2,5.77,534,27364,6
4042,Hanappe Bazooka,"Action, Comedy, Ecchi, Magic, School",OVA,1,5.77,1164,27364,9
3886,Super Mario Brothers: Peach-hime Kyuushutsu Daisakusen!,"Adventure, Comedy, Shounen",Movie,1,5.76,2029,27364,8
7155,Beat Shot!!,"Ecchi, Sports",OVA,1,5.75,303,27364,-1
17707,Glass no Kamen Desu ga,"Comedy, Parody",TV,3,5.74,773,27364,-1
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1,5.74,1628,27364,-1
24011,Lance N&#039; Masques,Fantasy,TV,12,5.73,31827,27364,-1
3640,Monkey Punch no Sekai: Alice,"Action, Comedy, Ecchi",OVA,1,5.73,715,27364,7
33910,Marine Bloomin&#039;,Music,Music,1,5.72,123,27364,-1
10417,Gyo,Horror,OVA,1,5.71,27005,27364,-1
22225,Momo Kyun Sword,"Comedy, Ecchi, Fantasy",TV,12,5.69,19246,27364,-1
2384,Yakusai Kochou,"Comedy, Ecchi, Supernatural",OVA,1,5.69,1025,27364,-1
25991,Bishoujo Mobage: Mobami-chan,Fantasy,ONA,1,5.68,763,27364,-1
2524,Jungle de Ikou!,"Action, Adventure, Comedy, Ecchi, Magic",OVA,3,5.68,3185,27364,6
18231,Vanquished Queens Specials,Ecchi,Special,4,5.67,2670,27364,-1
10258,Gokicha!!,Comedy,ONA,2,5.66,5615,27364,-1
22955,Francesca,"Comedy, Fantasy",TV,24,5.64,6487,27364,-1
10347,Happy Kappy,"Comedy, Fantasy, Shoujo",TV,25,5.64,792,27364,8
964,Hit wo Nerae!,"Comedy, Ecchi",TV,8,5.64,3772,27364,-1
15535,Yumekuri,"Seinen, Slice of Life",OVA,1,5.64,4218,27364,8
1741,Hit wo Nerae! Specials,"Comedy, Ecchi",Special,4,5.63,1016,27364,-1
33909,Marine Dreamin&#039;,Music,Music,1,5.63,126,27364,-1
31498,Pan de Peace!,"Comedy, School, Slice of Life",TV,13,5.63,18420,27364,-1
10838,Double-J,"Comedy, School, Shounen",TV,11,5.62,8467,27364,-1
2528,Megami Tengoku,"Adventure, Ecchi, Fantasy",OVA,2,5.62,952,27364,7
31519,Anitore! EX,"Comedy, Sports",TV,12,5.62,15005,27364,-1
10801,Copihan,"Comedy, School, Sci-Fi",ONA,7,5.61,6167,27364,-1
31165,Meiji x Kokosake &amp; anohana Receipt Oubo Campaign,Drama,Special,2,5.6,2732,27364,-1
17849,Sparrow&#039;s Hotel,Comedy,TV,12,5.59,6654,27364,-1
2364,Virus: Virus Buster Serge,"Action, Adventure, Mecha, Police, Sci-Fi",TV,12,5.59,2250,27364,6
33578,Hungry Zombie Francesca!!,"Fantasy, Music",Music,2,5.57,242,27364,-1
4827,_Summer Specials,Harem,Special,2,5.57,1977,27364,5
2790,Oira Sukeban,"Comedy, Ecchi, School",OVA,1,5.56,955,27364,8
32084,"Watashitachi, Luck Logic-bu!","Comedy, School",TV,12,5.55,1417,27364,-1
23079,Glasslip,"Romance, Slice of Life, Supernatural",TV,13,5.54,94108,27364,-1
1627,Choushin Hime Dangaizer 3,"Adventure, Ecchi, Mecha, Sci-Fi",OVA,4,5.53,919,27364,-1
5549,Dengeki Oshioki Musume Gootaman R: Ai to Kanashimi no Final Battle,"Action, Comedy, Ecchi, Parody",OVA,1,5.53,1258,27364,8
7782,Kämpfer Picture Drama,Comedy,Special,1,5.51,10213,27364,8
19207,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV,"Comedy, Magic",TV,10,5.51,1936,27364,-1
3772,Saiko Robot Kombock,"Mecha, Sci-Fi",TV,25,5.5,2399,27364,-1
15891,Zekkyou Gakkyuu,"Shoujo, Supernatural",Special,3,5.5,1651,27364,-1
33103,Zekkyou Gakkyuu: Tensei,"Horror, Shoujo, Supernatural",Special,2,5.49,844,27364,-1
2317,Hen,"Comedy, Ecchi",OVA,2,5.48,2153,27364,7
1725,Keitai Shoujo,"Comedy, Drama, Romance, School",ONA,6,5.46,3655,27364,-1
16656,Zettai Junpaku♡Mahou Shoujo,"Action, Ecchi, Harem, Magic",OVA,1,5.46,5410,27364,8
30600,Military! Special,"Comedy, Ecchi",Special,1,5.46,2063,27364,-1
27927,Urawa no Usagi-chan,"Comedy, School, Slice of Life",TV,12,5.45,8554,27364,-1
8993,Juliet,"Ecchi, Romance",OVA,1,5.44,284,27364,-1
6318,Kigurumikku V3,"Comedy, Ecchi, Magic, Mecha, Parody",ONA,3,5.44,1181,27364,7
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,"Comedy, Ecchi",Special,3,5.44,1264,27364,-1
1596,Arcade Gamer Fubuki,"Action, Comedy, Ecchi, Parody, Shounen, Sports, Super Power",OVA,4,5.41,3201,27364,-1
1528,Bishoujo Yuugekitai Battle Skipper,"Comedy, Mecha, Sci-Fi",OVA,3,5.41,883,27364,-1
14023,R²: Rise R to the Second Power,Music,Music,1,5.39,240,27364,5
31426,Urawa no Usagi-chan Special,"Comedy, School, Slice of Life",Special,1,5.38,764,27364,-1
5025,Dengeki Oshioki Musume Gootaman: Gootaman Tanjou-hen,"Action, Comedy, Ecchi, Parody",OVA,1,5.37,2106,27364,7
1751,Jikuu Bouken Nuumamonjaa,"Action, Comedy, Fantasy",OVA,1,5.37,5348,27364,7
28531,Ai Tenchi Muyou! Recaps,"Comedy, Sci-Fi, Shounen",Special,10,5.36,2434,27364,-1
15045,Litchi DE Hikari Club,"Comedy, Drama, Horror, Psychological, Romance",TV,8,5.36,7597,27364,7
14479,Mahoutsukai Nara Miso wo Kue!,"Fantasy, Magic, School",OVA,1,5.36,4179,27364,7
14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,"Comedy, Magic",TV,12,5.36,3467,27364,-1
537,Tekken,"Action, Adventure, Martial Arts, Sci-Fi",OVA,2,5.35,9687,27364,6
32377,Azure Nihon Data Center,Action,ONA,1,5.33,350,27364,-1
30782,Bikini Warriors,"Comedy, Ecchi, Fantasy, Parody",TV,12,5.34,35004,27364,-1
2219,Ryokunohara Meikyuu,"Dementia, Drama, Psychological, Romance, Shounen Ai",OVA,1,5.3,2084,27364,8
31491,Hantsu x Trash,"Comedy, Ecchi, Romance, School, Seinen, Sports",OVA,3,5.29,6850,27364,-1
1053,Tokyo Daigaku Monogatari,"Comedy, Drama, Ecchi, Romance, School",OVA,2,5.29,1493,27364,8
9506,Prism Magical: Prism Generations!,"Comedy, Ecchi, Magic",OVA,1,5.27,1733,27364,6
32384,The New A-Class.: Next Stage with YOU,"Cars, Music",ONA,1,5.24,342,27364,-1
6281,Asylum Session,"Sci-Fi, Seinen",Movie,1,5.25,2678,27364,-1
2730,1+2=Paradise,"Comedy, Ecchi, Harem, Romance, Seinen",OVA,2,5.24,3459,27364,-1
675,One: Kagayaku Kisetsu e,"Drama, Supernatural",OVA,4,5.24,2285,27364,-1
1560,Choujin Gakuen Gowcaizer: The Voltage Fighters,"Action, Ecchi, Martial Arts, Sci-Fi, Shounen",OVA,3,5.23,1627,27364,7
9337,Mayo Elle Otoko no Ko,"Comedy, School",OVA,1,5.17,820,27364,-1
765,Chou Henshin Cosprayers Specials,"Adventure, Comedy, Magic, Sci-Fi",Special,3,5.13,1480,27364,-1
5904,B.B. Fish,"Drama, Romance, Seinen",OVA,1,5.12,835,27364,7
9491,Katsugeki Shoujo Tanteidan,"Action, Comedy, School",OVA,1,5.12,557,27364,-1
13835,Marimo no Hana: Saikyou Butouha Shougakusei Densetsu,"Action, Shoujo",OVA,1,5.12,3259,27364,4
18047,Seiyuu Deka,"Comedy, Magic",ONA,1,5.12,170,27364,6
112,Chou Henshin Cosprayers,"Action, Adventure, Comedy, Ecchi, Fantasy, Magic, Sci-Fi, Super Power",TV,8,5.11,5555,27364,-1
21335,Double Circle,"Sci-Fi, Super Power",ONA,6,5.08,4249,27364,-1
2974,The Humanoid: Ai no Wakusei Lezeria,"Drama, Mecha, Sci-Fi, Space",OVA,1,5.07,872,27364,8
13715,Kennel Tokorozawa,"Comedy, Ecchi, School",OVA,1,5.06,535,27364,6
1529,De:vadasy,"Action, Ecchi, Mecha, Psychological",OVA,3,5.01,1269,27364,-1
24847,Ichigeki Sacchuu!! Hoihoi-san: Legacy,"Comedy, Sci-Fi",ONA,1,5.0,475,27364,-1
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",TV,6,5.0,1817,27364,8
9744,Issho ni Training Ofuro: Bathtime with Hinako &amp; Hiyoko,"Ecchi, Sports",OVA,1,4.98,5779,27364,7
1995,Lingerie Senshi Papillon Rose,"Ecchi, Magic, Parody, Sci-Fi",OVA,1,4.97,4017,27364,7
5715,Arcade Gamer Fubuki Extra,"Action, Adventure, Comedy, Ecchi, Game, Parody, School",Special,1,4.96,1039,27364,-1
33119,Tokyogurashi!,"Music, Parody",ONA,1,4.97,1331,27364,-1
3490,Rayca,Sci-Fi,OVA,1,4.95,841,27364,8
6392,Issho ni Training: Training with Hinako,"Ecchi, Sports",OVA,1,4.92,11989,27364,7
1102,Urda,"Action, Historical, Military, Sci-Fi",ONA,5,4.87,2248,27364,-1
5020,Zettai Shougeki: Platonic Heart,"Action, Ecchi, Martial Arts",OVA,5,4.83,10887,27364,7
3113,Pinky Street,"Comedy, Slice of Life",OVA,2,4.78,619,27364,-1
788,Eiken: Eikenbu yori Ai wo Komete,"Comedy, Ecchi, Harem, School",OVA,2,4.65,15764,27364,5
13543,Nantokashite Alguard,Comedy,ONA,1,4.55,211,27364,-1
6535,Ai,"Dementia, Psychological, Romance",Movie,1,4.54,2009,27364,9
7897,Issho ni Sleeping: Sleeping with Hinako,Ecchi,OVA,1,4.54,10703,27364,7
1647,Kakugo no Susume,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",OVA,2,4.49,4269,27364,7
3816,Idol Fight Suchie-Pai 2,"Action, Ecchi",OVA,1,4.48,573,27364,-1
9056,Agitated Screams of Maggots,"Dementia, Horror, Music",Music,1,4.45,2921,27364,6
33021,Ragnastrike Angels,Action,TV,12,4.42,7365,27364,-1
31685,Okaasan ni Naisho,"Comedy, Ecchi",ONA,1,4.38,308,27364,-1
1812,Hanoka,Sci-Fi,TV,12,4.27,1686,27364,-1
3533,Gakuentoshi Varanoir Joukan,"Action, Magic",OVA,2,4.25,769,27364,6
2318,Dog Soldier,"Action, Military, Seinen",OVA,1,4.24,827,27364,6
19315,Pupa,"Fantasy, Horror, Psychological",TV,12,3.82,83652,27364,-1
5877,Abunai Sisters: Koko &amp; Mika,"Action, Comedy, Ecchi",OVA,10,2.95,1461,27364,-1
413,Hametsu no Mars,"Horror, Sci-Fi",OVA,1,2.37,27557,27364,-1
3287,Tenkuu Danzai Skelter+Heaven,"Mecha, Sci-Fi",OVA,1,2.0,7680,27364,-1
17501,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk,"Drama, Ecchi",OVA,4,4.79,175,27364,-1
13947,Ashita no Eleventachi,Sports,Special,1,6.05,154,27364,7
33273,Bouningen Weekend,Slice of Life,ONA,20,4.87,68,27364,-1
5990,Cosmic Fantasy: Ginga Me Hyou no Wana,"Action, Adventure, Comedy, Ecchi, Fantasy, Romance, Sci-Fi, Space",OVA,1,5.98,226,27364,-1
33661,Crayon Shin-chan Gaiden: Alien vs. Shinnosuke,"Comedy, Ecchi, Kids, Sci-Fi, Space",ONA,13,6.83,429,27364,-1
30955,Crazy Monkey,Ecchi,Movie,1,4.81,92,27364,-1
19121,Doctor Chichibuyama,"Ecchi, Parody, Seinen",TV,2,6.15,152,27364,-1
13781,Dokkiri Doctor Special,"Comedy, Ecchi",Special,1,6.04,137,27364,-1
9499,Dokushin Apartment Dokudamisou,"Comedy, Ecchi",OVA,3,5.64,162,27364,-1
20385,Eguchi Hisashi no Kotobuki Gorou Show,"Comedy, Ecchi, Parody",OVA,4,6.0,311,27364,-1
10000,Esper Mami Special: My Angel Mami-chan,"Comedy, Super Power, Supernatural",Special,1,6.52,148,27364,7
18005,Forza! Hidemaru,Sports,TV,26,6.44,102,27364,7
23607,Gaki Deka,"Comedy, Ecchi, Kids, Parody, Shounen",TV,22,5.0,72,27364,-1
23609,Gaki Deka (OVA),"Comedy, Ecchi, Kids, Parody, Shounen",OVA,3,4.78,62,27364,-1
18527,Gekikara Gag Gekijou: Tabasco Shower,"Comedy, Ecchi",OVA,2,4.83,82,27364,-1
31235,Hikawa Maru Monogatari,"Drama, Historical",Movie,1,7.3,259,27364,-1
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",TV,16,5.75,96,27364,-1
33779,Jakusansei Million Arthur Specials,"Comedy, Fantasy",Special,3,5.89,130,27364,-1
20835,Joshikousei Nobunaga-chan!!,"Comedy, Ecchi, School",ONA,10,5.96,473,27364,-1
14039,Katayoku no Khronos Gear,"Action, Sci-Fi",OVA,1,7.75,542,27364,-1
25061,Kizu darake no Tenshi-tachi,"Comedy, Ecchi, Parody, Seinen",OVA,1,5.38,103,27364,-1
22827,Magical★Taruruuto-kun Movie,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.0,77,27364,-1
22981,Magical★Taruruuto-kun: Moeru! Yuujou no Mahou Taisen,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.6,91,27364,-1
22979,Magical★Taruruuto-kun: Sukisuki Takoyaki!,"Adventure, Comedy, Ecchi, Fantasy, Magic, School",Movie,1,6.5,86,27364,-1
8889,Majo Demo Steady,"Comedy, Ecchi, Magic, Romance",OVA,1,5.45,177,27364,6
16994,Mandalaya no Ryouta: Kukidani Onsen Enshou Soudou Tan,"Comedy, Ecchi, Seinen",OVA,2,5.06,80,27364,6
8442,Maze☆Bakunetsu Jikuu: Tenpen Kyoui no Giant,"Adventure, Comedy, Fantasy, Mecha, Shounen",Movie,1,6.22,381,27364,8
16954,Milky Passion: Dougenzaka - Ai no Shiro,"Josei, Romance",OVA,1,5.47,196,27364,7
19479,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special,"Action, Comedy, Ecchi, Parody",Special,1,6.2,105,27364,-1
22849,Nyamen,Comedy,TV,12,5.62,414,27364,-1
16970,Nyuuin Bokki Monogatari: Odaijini!,"Comedy, Ecchi, Seinen",OVA,2,6.53,129,27364,7
33154,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250,27364,-1
32385,Project HAL,"Action, Mecha",ONA,3,5.96,201,27364,-1
9542,Puttsun Make Love,"Comedy, Ecchi, Romance",OVA,6,5.94,142,27364,-1
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107,27364,-1
33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410,27364,-1
33163,Seishain Cyborg 003,Comedy,ONA,2,4.39,155,27364,-1
10045,Seishun Fuufu Monogatari: Koiko no Mainichi,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,2,6.22,162,27364,-1
8041,Sennin Buraku,"Comedy, Ecchi",TV,23,5.76,213,27364,7
17991,Super Real Mahjong: Kasumi Miki Shouko no Hajimemashite,"Comedy, Ecchi, Game",OVA,1,5.76,161,27364,-1
17989,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong,"Comedy, Ecchi, Fantasy, Game",OVA,1,5.0,130,27364,-1
16454,Surf Side High-School,"Comedy, Ecchi, School",TV,20,5.91,147,27364,7
31486,Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes,"Comedy, Mystery, Super Power",Movie,1,6.62,1167,27364,-1
12401,The Gakuen Choujo-tai,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162,27364,7
21037,Uchuu Icchokusen,"Fantasy, Mystery, Sci-Fi, Space",Movie,1,5.63,276,27364,-1
33908,Yasoukyoku,Music,Music,1,5.14,82,27364,-1
5234,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",TV,13,6.22,284,27364,6
10779,Eroge! H mo Game mo Kaihatsu Zanmai,Hentai,OVA,6,7.68,20316,27364,9
24641,Baku Ane: Otouto Shibocchau zo! The Animation,Hentai,OVA,1,7.47,7672,27364,-1
2798,Hatsu Inu The Animation,Hentai,OVA,2,7.46,14076,27364,-1
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,"Hentai, School, Yuri",OVA,1,7.4,24288,27364,-1
9322,HHH Triple Ecchi,Hentai,OVA,4,7.37,11206,27364,-1
14991,Harem Time The Animation,"Harem, Hentai",OVA,2,7.31,7256,27364,-1
13221,Kyonyuu Fantasy,"Demons, Fantasy, Harem, Hentai, Supernatural",OVA,2,7.31,8854,27364,-1
3220,Kanashimi no Belladonna,"Drama, Hentai",Movie,1,7.28,6599,27364,-1
10683,Tentacle and Witches,"Hentai, Magic, Supernatural",OVA,4,7.24,6420,27364,-1
25667,Boy Meets Harem The Animation,"Harem, Hentai",OVA,1,7.2,4566,27364,-1
1787,Viper GTS,"Demons, Hentai",OVA,3,7.13,7314,27364,-1
6465,Kangoku Senkan,Hentai,OVA,4,7.12,4719,27364,-1
17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,Hentai,OVA,2,7.12,4007,27364,-1
10694,Bloods: Inraku no Ketsuzoku 2,Hentai,OVA,2,7.09,7086,27364,-1
6194,Stretta The Animation,Hentai,OVA,2,7.08,5625,27364,-1
2432,Discipline,"Hentai, School",OVA,6,7.04,15917,27364,-1
3992,Himekishi Lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",OVA,6,7.02,5445,27364,-1
3479,Taimanin Asagi,"Action, Demons, Hentai, Martial Arts, Supernatural",OVA,4,7.02,7603,27364,-1
2852,Accelerando: Datenshi-tachi no Sasayaki,Hentai,OVA,4,7.0,7484,27364,-1
2136,Front Innocent: Mou Hitotsu no Lady Innocent,Hentai,OVA,1,6.99,7713,27364,-1
2866,Ane☆Haramix,Hentai,OVA,4,6.96,7712,27364,-1
4360,Uchuu Kaizoku Sara,"Hentai, Sci-Fi, Supernatural",OVA,4,6.95,4777,27364,-1
14379,Shoujo x Shoujo x Shoujo The Animation,"Harem, Hentai",OVA,2,6.94,3505,27364,-1
4010,Alignment You! You! The Animation,"Demons, Hentai, School, Supernatural",OVA,2,6.89,6951,27364,-1
12055,Brandish,"Hentai, Supernatural",OVA,2,6.89,6742,27364,-1
4473,Shoujo Sect,"Comedy, Hentai, Romance, Yuri",OVA,3,6.89,16527,27364,-1
368,Bible Black,Hentai,OVA,6,6.88,31309,27364,-1
8293,Gakuen Saimin Reido,Hentai,OVA,3,6.87,4850,27364,-1
14543,Koutetsu no Majo Annerose,"Action, Hentai, Supernatural",OVA,4,6.87,5152,27364,-1
28311,Koi Maguwai,Hentai,OVA,1,6.83,2633,27364,-1
8918,Princess Lover! OVA,Hentai,OVA,2,6.84,17437,27364,6
10668,Imouto Paradise!,Hentai,OVA,2,6.83,7713,27364,-1
21597,Yabai! Fukushuu Yami Site,Hentai,OVA,2,6.83,3010,27364,-1
7730,Issho ni H Shiyo,Hentai,OVA,6,6.8,4926,27364,-1
15867,Zettai Junshu☆Kyousei Kozukuri Kyokashou!!,Hentai,OVA,2,6.8,4538,27364,-1
830,Sexfriend,Hentai,OVA,2,6.79,9174,27364,7
2681,Spaceship Agga Ruter,"Comedy, Hentai, Sci-Fi, Space",OVA,4,6.77,1180,27364,-1
9328,Shoujo Senki Soul Eater,Hentai,OVA,1,6.76,6706,27364,-1
221,Mezzo Forte,"Action, Comedy, Hentai, Sci-Fi",OVA,2,6.75,14651,27364,-1
12057,My Imouto: Koakuma na A-Cup,Hentai,OVA,2,6.74,5400,27364,-1
320,A Kite,"Action, Drama, Hentai, Police",OVA,2,6.72,27941,27364,-1
1780,Choukou Tenshi Escalayer,"Demons, Hentai, Sci-Fi, Super Power",OVA,3,6.72,6574,27364,6
2988,Mahou Shoujo Ai,"Action, Hentai, Horror, Supernatural",OVA,5,6.7,4755,27364,-1
3058,Darling,Hentai,OVA,3,6.69,3600,27364,-1
3944,Dokidoki Oyako Lesson: Oshiete H na Obenkyou,Hentai,OVA,2,6.69,4437,27364,-1
16644,Soushi Souai: Junai Mellow yori,Hentai,OVA,1,6.67,2060,27364,-1
2377,Kisaku,Hentai,OVA,6,6.66,1563,27364,-1
3999,Dorei Maid Princess,"Fantasy, Hentai",OVA,4,6.65,2948,27364,-1
8987,Princess Knight☆Catue,Hentai,OVA,3,6.63,3006,27364,-1
1634,Ai Shimai: Futari no Kajitsu,Hentai,OVA,3,6.62,6387,27364,-1
13223,Bible Black: New Testament Recap,Hentai,OVA,1,6.6,2777,27364,-1
14129,Starless: 21st Century Nymphomaniacs,Hentai,OVA,4,6.6,3603,27364,-1
